timestamp,event,symbol,side,price,qty,reason,pnl,day_pnl,extra
2025-08-28 09:12:16,AUTH_WARN,,,0.00,0,"Profile failed but quotes OK: {'s': 'error', 'code': 500, 'message': 'Looks like you are passing an invalid entry'}",0.00,0.00,
2025-08-28 09:12:17,SESSION_START,,,0.00,0,Today=2025-08-28 PrevCloseDate=2025-08-26 PrevNIFTYClose=24712.05,0.00,0.00,
2025-08-28 09:12:17,INFO,,,0.00,0,Waiting for ORB end (09:30 IST),0.00,0.00,
2025-08-28 09:12:39,AUTH_WARN,,,0.00,0,"Profile failed but quotes OK: {'s': 'error', 'code': 500, 'message': 'Looks like you are passing an invalid entry'}",0.00,0.00,
2025-08-28 09:12:40,SESSION_START,,,0.00,0,Today=2025-08-28 PrevCloseDate=2025-08-26 PrevNIFTYClose=24712.05,0.00,0.00,
2025-08-28 09:12:40,INFO,,,0.00,0,Waiting for ORB end (09:30 IST),0.00,0.00,
2025-08-28 09:30:01,ORB_LEVELS,,,0.00,0,ORH=24702.65 ORL=24514.35 RSI=NA,0.00,0.00,
2025-08-28 09:30:02,MOMENTUM_SHIFT,,,0.00,0,RSI regime NA -> unknown (RSI=NA),0.00,0.00,
2025-08-28 09:30:02,PRICE_STATE,,,0.00,0,Zone NA -> inside_or (IDX=24529.65),0.00,0.00,
2025-08-28 09:30:02,SNAPSHOT,,,0.00,0,IDX=24529.65 ORH=24702.65 ORL=24514.35 HI_BUF=24715.00 LO_BUF=24502.09 RSI=NA Armed(L/S)=True/True CD=0s OpenPos=0,0.00,0.00,
2025-08-28 09:30:02,SNAPSHOT_POS,,,0.00,0,None,0.00,0.00,
2025-08-28 09:30:04,SUMMARY,,,0.00,0,total,0.00,0.00,0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,wins,0.00,0.00,0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,losses,0.00,0.00,0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,flats,0.00,0.00,0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,win_rate,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,total_pnl,0.00,0.00,0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,avg_pnl,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,avg_win,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,avg_loss,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,profit_factor,inf,0.00,inf
2025-08-28 09:30:04,SUMMARY,,,0.00,0,avg_hold,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,best,0.00,0.00,0.0
2025-08-28 09:30:04,SUMMARY,,,0.00,0,worst,0.00,0.00,0.0
