timestamp,event,symbol,side,price,qty,reason,pnl,day_pnl,extra
2025-08-25 09:59:08,SNAPSHOT_POS,,,0.00,0,None,0.00,0.00,
2025-08-25 10:13:33,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.30),0.00,0.00,
2025-08-25 10:13:34,SYMBOL_OK,NSE:NIFTY25AUG24900PE,,0.00,0,Resolved option symbol,0.00,0.00,
2025-08-25 10:13:35,ENTER,NSE:NIFTY25AUG24900PE,PE,79.45,75,New CORE,0.00,0.00,
2025-08-25 10:13:35,ENTER_STATE,NSE:NIFTY25AUG24900PE,PE,79.45,75,EP=79.45 CP=79.45 SL=59.59 TP=111.23,0.00,0.00,
2025-08-25 10:13:37,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24903.25),0.00,0.00,
2025-08-25 10:13:38,DIAG_NO_ENTRY,,,0.00,0,CE blocked: no_breakout_above_buffer | IDX=24903.25 RSI=NA,0.00,0.00,
2025-08-25 10:13:38,DIAG_NO_ENTRY,,,0.00,0,"PE blocked: no_breakdown_below_buffer, duplicate_core, not_armed | IDX=24903.25 RSI=NA",0.00,0.00,
2025-08-25 10:13:39,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.35),0.00,0.00,
2025-08-25 10:13:41,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24902.65),0.00,0.00,
2025-08-25 10:13:46,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.20),0.00,0.00,
2025-08-25 10:13:51,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24902.75),0.00,0.00,
2025-08-25 10:13:57,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.45),0.00,0.00,
2025-08-25 10:14:10,SNAPSHOT,,,0.00,0,IDX=24900.70 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=NA Armed(L/S)=True/False CD=0s OpenPos=1,0.00,0.00,
2025-08-25 10:14:10,SNAPSHOT_POS,,,0.00,0,CORE PE [NSE:NIFTY25AUG24900PE] EP=79.45 CP=78.70 SL=59.59 TP=111.23,0.00,0.00,
2025-08-25 10:14:47,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24903.00),0.00,0.00,
2025-08-25 10:15:28,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24901.95),0.00,0.00,
2025-08-25 10:15:38,REARM,,,0.00,0,PE timed re-arm after 120s,0.00,0.00,
2025-08-25 10:15:56,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24902.60),0.00,0.00,
2025-08-25 10:15:58,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.20),0.00,0.00,
2025-08-25 10:18:05,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24903.80),0.00,0.00,
2025-08-25 10:18:33,PRICE_STATE,,,0.00,0,Zone inside_or -> below_lo (IDX=24902.25),0.00,0.00,
2025-08-25 10:18:40,PRICE_STATE,,,0.00,0,Zone below_lo -> inside_or (IDX=24902.90),0.00,0.00,
2025-08-25 10:28:38,DIAG_NO_ENTRY,,,0.00,0,CE blocked: no_breakout_above_buffer | IDX=24916.45 RSI=NA,0.00,0.00,
2025-08-25 10:28:38,DIAG_NO_ENTRY,,,0.00,0,"PE blocked: no_breakdown_below_buffer, duplicate_core | IDX=24916.45 RSI=NA",0.00,0.00,
2025-08-25 10:29:12,SNAPSHOT,,,0.00,0,IDX=24914.75 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=NA Armed(L/S)=True/True CD=0s OpenPos=1,0.00,0.00,
2025-08-25 10:29:12,SNAPSHOT_POS,,,0.00,0,CORE PE [NSE:NIFTY25AUG24900PE] EP=79.45 CP=73.65 SL=59.59 TP=111.23,0.00,0.00,
2025-08-25 10:37:23,EXIT_STATE,NSE:NIFTY25AUG24900PE,PE,59.50,75,EP=79.45 CP=59.50 SL=59.59 TP=111.23 | reason=Stop-Loss,0.00,0.00,
2025-08-25 10:37:23,EXIT,NSE:NIFTY25AUG24900PE,PE,59.50,75,Stop-Loss,-1536.25,-1536.25,
2025-08-25 10:43:40,DIAG_NO_ENTRY,,,0.00,0,CE blocked: no_breakout_above_buffer | IDX=24939.70 RSI=NA,0.00,-1536.25,
2025-08-25 10:43:40,DIAG_NO_ENTRY,,,0.00,0,PE blocked: no_breakdown_below_buffer | IDX=24939.70 RSI=NA,0.00,-1536.25,
2025-08-25 10:44:12,SNAPSHOT,,,0.00,0,IDX=24935.45 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=NA Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1536.25,
2025-08-25 10:44:12,SNAPSHOT_POS,,,0.00,0,None,0.00,-1536.25,
2025-08-25 10:45:03,MOMENTUM_SHIFT,,,0.00,0,RSI regime unknown -> bear (RSI=39.65087281795553),0.00,-1536.25,
2025-08-25 10:55:03,MOMENTUM_SHIFT,,,0.00,0,RSI regime bear -> neutral (RSI=49.56612287400209),0.00,-1536.25,
2025-08-25 10:59:12,SNAPSHOT,,,0.00,0,IDX=24948.95 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=47.86 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1536.25,
2025-08-25 10:59:12,SNAPSHOT_POS,,,0.00,0,None,0.00,-1536.25,
2025-08-25 11:05:03,MOMENTUM_SHIFT,,,0.00,0,RSI regime neutral -> bull (RSI=63.05855161787289),0.00,-1536.25,
2025-08-25 11:14:12,SNAPSHOT,,,0.00,0,IDX=24946.30 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=61.41 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1536.25,
2025-08-25 11:14:12,SNAPSHOT_POS,,,0.00,0,None,0.00,-1536.25,
2025-08-25 11:29:13,SNAPSHOT,,,0.00,0,IDX=24948.75 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=64.08 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1536.25,
2025-08-25 11:29:13,SNAPSHOT_POS,,,0.00,0,None,0.00,-1536.25,
2025-08-25 11:43:04,SCALP_SIG,,,0.00,0,PE: prev_close=24956.85 >= UB=24956.66 & LTP 24955.35 < UB; RSI=59.4,0.00,0.00,
2025-08-25 11:43:04,SYMBOL_OK,NSE:NIFTY25AUG24950PE,,0.00,0,Resolved option symbol,0.00,0.00,
2025-08-25 11:43:11,SCALP_SIG,,,0.00,0,PE: prev_close=24956.85 >= UB=24956.33 & LTP 24955.45 < UB; RSI=56.4,0.00,0.00,
2025-08-25 11:43:16,SCALP_SIG,,,0.00,0,PE: prev_close=24956.85 >= UB=24956.63 & LTP 24954.55 < UB; RSI=59.1,0.00,0.00,
2025-08-25 11:43:19,SCALP_SIG,,,0.00,0,PE: prev_close=24956.85 >= UB=24956.71 & LTP 24955.75 < UB; RSI=59.8,0.00,0.00,
2025-08-25 11:43:28,SCALP_SIG,,,0.00,0,PE: prev_close=24956.85 >= UB=24956.51 & LTP 24955.20 < UB; RSI=58.1,0.00,0.00,
2025-08-25 11:44:01,SCALP_SIG,,,0.00,0,PE: prev_close=24958.10 >= UB=24957.92 & LTP 24956.65 < UB; RSI=59.8,0.00,0.00,
2025-08-25 11:44:05,SCALP_SIG,,,0.00,0,PE: prev_close=24958.10 >= UB=24957.92 & LTP 24955.90 < UB; RSI=59.8,0.00,0.00,
2025-08-25 11:44:12,SCALP_SIG,,,0.00,0,PE: prev_close=24958.10 >= UB=24957.89 & LTP 24956.85 < UB; RSI=59.5,0.00,0.00,
2025-08-25 11:44:14,SNAPSHOT,,,0.00,0,IDX=24957.85 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=67.50 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1536.25,
2025-08-25 11:44:14,SNAPSHOT_POS,,,0.00,0,None,0.00,-1536.25,
2025-08-25 11:46:15,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.26 & LTP 24961.30 < UB; RSI=59.2,0.00,0.00,
2025-08-25 11:46:17,ENTER,NSE:NIFTY25AUG24950PE,PE,66.65,75,New SCALP,0.00,-1536.25,
2025-08-25 11:46:17,ENTER_STATE,NSE:NIFTY25AUG24950PE,PE,66.65,75,EP=66.65 CP=66.65 SL=61.32 TP=71.32,0.00,-1536.25,
2025-08-25 11:46:20,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.35 & LTP 24961.85 < UB; RSI=59.8,0.00,0.00,
2025-08-25 11:46:29,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.30 & LTP 24962.10 < UB; RSI=59.5,0.00,0.00,
2025-08-25 11:46:44,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.23 & LTP 24961.55 < UB; RSI=59.0,0.00,0.00,
2025-08-25 11:46:49,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.35 & LTP 24963.70 < UB; RSI=59.8,0.00,0.00,
2025-08-25 11:46:57,SCALP_SIG,,,0.00,0,PE: prev_close=24968.65 >= UB=24964.27 & LTP 24961.00 < UB; RSI=59.3,0.00,0.00,
2025-08-25 11:48:40,EXIT_STATE,NSE:NIFTY25AUG24950PE,PE,71.25,75,EP=66.65 CP=71.25 SL=61.32 TP=71.32 | reason=Take-Profit,0.00,-1536.25,
2025-08-25 11:48:40,EXIT,NSE:NIFTY25AUG24950PE,PE,71.25,75,Take-Profit,305.00,-1231.25,
2025-08-25 11:48:40,DIAG_NO_ENTRY,,,0.00,0,"CE blocked: no_breakout_above_buffer, cooldown | IDX=24956.80 RSI=57.75917578879563",0.00,-1231.25,
2025-08-25 11:48:40,DIAG_NO_ENTRY,,,0.00,0,"PE blocked: no_breakdown_below_buffer, cooldown | IDX=24956.80 RSI=57.75917578879563",0.00,-1231.25,
2025-08-25 11:49:01,MOMENTUM_SHIFT,,,0.00,0,RSI regime bull -> neutral (RSI=54.92957746478842),0.00,-1231.25,
2025-08-25 11:50:02,MOMENTUM_SHIFT,,,0.00,0,RSI regime neutral -> bull (RSI=64.07142857142982),0.00,-1231.25,
2025-08-25 11:59:16,SNAPSHOT,,,0.00,0,IDX=24960.30 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=60.46 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1231.25,
2025-08-25 11:59:16,SNAPSHOT_POS,,,0.00,0,None,0.00,-1231.25,
2025-08-25 12:02:02,MOMENTUM_SHIFT,,,0.00,0,RSI regime bull -> neutral (RSI=54.62126476720064),0.00,-1231.25,
2025-08-25 12:02:05,MOMENTUM_SHIFT,,,0.00,0,RSI regime neutral -> bull (RSI=55.50847457627073),0.00,-1231.25,
2025-08-25 12:03:40,DIAG_NO_ENTRY,,,0.00,0,CE blocked: no_breakout_above_buffer | IDX=24967.00 RSI=58.111888111890046,0.00,-1231.25,
2025-08-25 12:03:40,DIAG_NO_ENTRY,,,0.00,0,PE blocked: no_breakdown_below_buffer | IDX=24967.00 RSI=58.111888111890046,0.00,-1231.25,
2025-08-25 12:14:17,SNAPSHOT,,,0.00,0,IDX=24967.20 ORH=24961.35 ORL=24915.00 HI_BUF=24973.83 LO_BUF=24902.54 RSI=55.47 Armed(L/S)=True/True CD=0s OpenPos=0,0.00,-1231.25,
2025-08-25 12:14:17,SNAPSHOT_POS,,,0.00,0,None,0.00,-1231.25,
2025-08-25 12:16:01,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24974.55),0.00,-1231.25,
2025-08-25 12:16:03,SYMBOL_OK,NSE:NIFTY25AUG25000CE,,0.00,0,Resolved option symbol,0.00,0.00,
2025-08-25 12:16:12,SYMBOL_OK,NSE:NIFTY25AUG24950CE,,0.00,0,Resolved option symbol,0.00,0.00,
2025-08-25 12:16:28,PRICE_STATE,,,0.00,0,Zone above_hi -> inside_or (IDX=24971.80),0.00,-1231.25,
2025-08-25 12:16:32,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24974.00),0.00,-1231.25,
2025-08-25 12:16:35,PRICE_STATE,,,0.00,0,Zone above_hi -> inside_or (IDX=24972.35),0.00,-1231.25,
2025-08-25 12:17:32,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24974.35),0.00,-1231.25,
2025-08-25 12:17:35,PRICE_STATE,,,0.00,0,Zone above_hi -> inside_or (IDX=24973.25),0.00,-1231.25,
2025-08-25 12:17:46,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24975.45),0.00,-1231.25,
2025-08-25 12:17:49,PRICE_STATE,,,0.00,0,Zone above_hi -> inside_or (IDX=24973.80),0.00,-1231.25,
2025-08-25 12:17:51,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24974.35),0.00,-1231.25,
2025-08-25 12:18:42,DIAG_NO_ENTRY,,,0.00,0,CE blocked: projected_risk_breach | IDX=24976.10 RSI=67.53883892068805,0.00,-1231.25,
2025-08-25 12:18:42,DIAG_NO_ENTRY,,,0.00,0,PE blocked: no_breakdown_below_buffer | IDX=24976.10 RSI=67.53883892068805,0.00,-1231.25,
2025-08-25 12:22:45,HISTORY_ERR,NSE:NIFTY50-INDEX,,0.00,0,"{'code': 429, 'message': 'request limit reached', 's': 'error'}",0.00,0.00,
2025-08-25 12:23:38,PRICE_STATE,,,0.00,0,Zone above_hi -> inside_or (IDX=24972.20),0.00,-1231.25,
2025-08-25 12:23:43,PRICE_STATE,,,0.00,0,Zone inside_or -> above_hi (IDX=24974.10),0.00,-1231.25,
2025-08-25 12:23:44,SUMMARY,,,0.00,0,total,2.00,-1231.25,2
2025-08-25 12:23:44,SUMMARY,,,0.00,0,wins,1.00,-1231.25,1
2025-08-25 12:23:44,SUMMARY,,,0.00,0,losses,1.00,-1231.25,1
2025-08-25 12:23:44,SUMMARY,,,0.00,0,flats,0.00,-1231.25,0
2025-08-25 12:23:44,SUMMARY,,,0.00,0,win_rate,50.00,-1231.25,50.0
2025-08-25 12:23:44,SUMMARY,,,0.00,0,total_pnl,-1231.25,-1231.25,-1231.2500000000007
2025-08-25 12:23:44,SUMMARY,,,0.00,0,avg_pnl,-615.63,-1231.25,-615.6250000000003
2025-08-25 12:23:44,SUMMARY,,,0.00,0,avg_win,305.00,-1231.25,304.99999999999955
2025-08-25 12:23:44,SUMMARY,,,0.00,0,avg_loss,-1536.25,-1231.25,-1536.2500000000002
2025-08-25 12:23:44,SUMMARY,,,0.00,0,profit_factor,0.20,-1231.25,0.19853539462977998
2025-08-25 12:23:44,SUMMARY,,,0.00,0,avg_hold,13.08,-1231.25,13.077940366666667
2025-08-25 12:23:44,SUMMARY,,,0.00,0,best,305.00,-1231.25,304.99999999999955
2025-08-25 12:23:44,SUMMARY,,,0.00,0,worst,-1536.25,-1231.25,-1536.2500000000002
2025-08-25 12:23:44,SUMMARY,,,0.00,0,max_drawdown,1536.25,-1231.25,1536.2500000000002
